name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price,date_scraped
Dentalcare NZ,"506 Main Street, Palmerston North Central, Palmerston North 4410, New Zealand",06 353 0509,+64 6 353 0509,http://dentalcarenz.co.nz/,5,1,OPERATIONAL,https://maps.google.com/?cid=13315151038087177606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Lumino Manawatu Dental | Lumino The Dentists,"254 Church Street, Palmerston North Central, Palmerston North 4410, New Zealand",06 358 3988,+64 6 358 3988,https://lumino.co.nz/dentists/lumino-manawatu-dental/?utm_source=google_business_profile&utm_medium=organic,4.8,17,OPERATIONAL,https://maps.google.com/?cid=9308995270630886627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 12:15 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Hui Wang Dental,"250 Grey Street, Palmerston North Central, Palmerston North 4414, New Zealand",06 357 9680,+64 6 357 9680,https://yellow.co.nz/y/hui-wang-dental-palmerston,4.8,12,OPERATIONAL,https://maps.google.com/?cid=5023376481568349104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Susannah Wilson Dental,"250 Grey Street, Palmerston North Central, Palmerston North 4414, New Zealand",06 357 4575,+64 6 357 4575,https://swdental.co.nz/,5,14,OPERATIONAL,https://maps.google.com/?cid=4644758086525822951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Dr. Jeff Ong- Dentist,"6 Vivian Street, Palmerston North Central, Palmerston North 4414, New Zealand",06 358 5882,+64 6 358 5882,https://www.drjeffong.co.nz/,5,5,OPERATIONAL,https://maps.google.com/?cid=1285989182909773931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Glenn Kirk Oral Surgeon Ltd,"c/- Broadway Specialists Centre 266 Broadway Avenue, Terrace End, Palmerston North 4410, New Zealand",06 359 0242,+64 6 359 0242,,4.9,29,OPERATIONAL,https://maps.google.com/?cid=5591990137208742463&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Kwok Joe Dental,"11 Grey Street, Palmerston North Central, Palmerston North 4410, New Zealand",06 355 3388,+64 6 355 3388,http://www.kwokjoedental.co.nz/,4.6,18,OPERATIONAL,https://maps.google.com/?cid=10601450182563506574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
BDL Denture Clinic,"151 Heretaunga Street, Palmerston North Central, Palmerston North 4414, New Zealand",06 355 0022,+64 6 355 0022,http://www.denturespalmerstonnorth.co.nz/,4.6,46,OPERATIONAL,https://maps.google.com/?cid=10025326415493749105&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 2:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Central Endodontics,"270 Broadway Avenue, Palmerston North Central, Palmerston North 4410, New Zealand",06 222 3565,+64 6 222 3565,https://pnendo.co.nz/,5,4,OPERATIONAL,https://maps.google.com/?cid=2269060355652315808&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
The Palms Medical Centre,"445 Ferguson Street, Palmerston North Central, Palmerston North 4410, New Zealand",06 354 7737,+64 6 354 7737,http://www.palmsmedical.co.nz/,2,325,OPERATIONAL,https://maps.google.com/?cid=12552246352805238788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 5:30 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Broadway Specialists Centre,"266 Broadway Avenue, Terrace End, Palmerston North 4410, New Zealand",06 359 0242,+64 6 359 0242,,4.7,13,OPERATIONAL,https://maps.google.com/?cid=13442745041607976494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
The Orthodontic Centre,"499 Church Street, Hokowhitu, Palmerston North 4410, New Zealand",06 356 8946,+64 6 356 8946,http://theoc.co.nz/,4.6,30,OPERATIONAL,https://maps.google.com/?cid=1248055043003726324&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
PN Endodontics,"270 Broadway Avenue, Central City, Palmerston North 4414, New Zealand",06 222 3565,+64 6 222 3565,http://www.pnendo.co.nz/,5,6,OPERATIONAL,https://maps.google.com/?cid=4328367131603272439&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 4:00 PM; Tuesday: 8:30 AM – 4:00 PM; Wednesday: 8:30 AM – 4:00 PM; Thursday: 8:30 AM – 4:00 PM; Friday: 8:30 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Super Smilez Teeth Whitening,"3 Hinau Place, Cloverlea, Palmerston North 4412, New Zealand",027 303 8068,+64 27 303 8068,,5,22,OPERATIONAL,https://maps.google.com/?cid=16793240899742098516&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: 5:30 – 8:00 PM; Friday: 5:30 – 8:00 PM; Saturday: 10:00 AM – 5:30 PM; Sunday: 10:00 AM – 5:30 PM,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Palmerston North Hospital,"50 Ruahine Street, Roslyn, Palmerston North 4442, New Zealand",06 356 9169,+64 6 356 9169,https://info.health.nz/locations/manawatu-whanganui/palmerston-north-regional-hospital,2.8,267,OPERATIONAL,https://maps.google.com/?cid=8373133817906129224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Broadway Dental Hygiene,"266 Broadway Avenue, Palmerston North Central, Palmerston North 4414, New Zealand",022 080 0411,+64 22 080 0411,https://www.broadwaydentalhygiene.co.nz/,4,6,OPERATIONAL,https://maps.google.com/?cid=15667939368394879242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:15 AM – 2:00 PM; Tuesday: 9:15 AM – 2:00 PM; Wednesday: 9:15 AM – 2:00 PM; Thursday: 9:15 AM – 2:00 PM; Friday: 9:15 AM – 2:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
City Doctors,"Practice Room within City Doctors 22 Victoria Avenue, Palmerston North Central, Palmerston North 4410, New Zealand",06 355 3300,+64 6 355 3300,https://www.whitecross.co.nz/clinics/city-doctors,2.7,258,OPERATIONAL,https://maps.google.com/?cid=99873723506480496&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Ross dental clinic,"25 Freyberg Street, Roslyn, Palmerston North 4414, New Zealand",06 358 4572,+64 6 358 4572,,,,OPERATIONAL,https://maps.google.com/?cid=15096676937410785116&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Denture Services,"6 Vivian Street, Palmerston North Central, Palmerston North 4414, New Zealand",06 356 1600,+64 6 356 1600,,5,1,OPERATIONAL,https://maps.google.com/?cid=7607976920630766006&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Medlab Central - The Palms,"445 Ferguson Street, Palmerston North Central, Palmerston North 4410, New Zealand",06 952 3220,+64 6 952 3220,http://www.medlabcentral.co.nz/locations/collection-centres/the-palms.aspx,3.9,103,OPERATIONAL,https://maps.google.com/?cid=7064061916654443566&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 5:45 PM; Tuesday: 7:30 AM – 5:45 PM; Wednesday: 7:30 AM – 5:45 PM; Thursday: 7:30 AM – 5:45 PM; Friday: 7:30 AM – 5:45 PM; Saturday: 8:30 – 10:45 AM; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Dr Ross J Murray,"250 Grey Street, Palmerston North Central, Papaioea 4414, New Zealand",06 357 4575,+64 6 357 4575,,4.5,2,OPERATIONAL,https://maps.google.com/?cid=12806759269324727760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
WW CLINIC ON GREY,"244 Grey Street, Palmerston North Central, Palmerston North 4414, New Zealand",06 353 7310,+64 6 353 7310,http://www.wwclinicongrey.co.nz/,4.3,32,OPERATIONAL,https://maps.google.com/?cid=7287925726250607109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 2:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Canopy Imaging Palmerston North,"175 Grey Street, Palmerston North Central, Palmerston North 4410, New Zealand",06 357 9079,+64 6 357 9079,http://www.canopyimaging.co.nz/,4.1,77,OPERATIONAL,https://maps.google.com/?cid=14268734812697727981&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
MidCentral Sexual Health Service,"Heretaunga Street, Roslyn, Palmerston North 4414, New Zealand",06 350 8602,+64 6 350 8602,https://info.health.nz/locations/manawatu-whanganui/sexual-health-services,4.5,2,OPERATIONAL,https://maps.google.com/?cid=3821817078752074702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 4:00 PM; Tuesday: 8:30 AM – 4:00 PM; Wednesday: 8:30 AM – 4:00 PM; Thursday: 8:30 AM – 4:00 PM; Friday: 8:30 AM – 3:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Palmerston North Plunket Family Centre,"42 Albert Street, Palmerston North Central, Palmerston North 4414, New Zealand",0800 184 803,+64 800 184 803,https://www.plunket.org.nz/plunket/palmerston-north-family-centre,4.4,9,OPERATIONAL,https://maps.google.com/?cid=8952876902196299553&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 4:00 PM; Tuesday: 8:30 AM – 4:00 PM; Wednesday: 8:30 AM – 4:00 PM; Thursday: 8:30 AM – 4:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Rapid Response Dental,"112 Fergusson Street, Feilding 4702, New Zealand",,,,5,1,OPERATIONAL,https://maps.google.com/?cid=11965995266357442932&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
City Health Pharmacy,"22 Victoria Avenue, Palmerston North Central, Palmerston North 4410, New Zealand",06 355 5287,+64 6 355 5287,http://cityhealthpharmacy.co.nz/,3.6,89,OPERATIONAL,https://maps.google.com/?cid=16218285697093853969&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 7:00 PM; Tuesday: 8:00 AM – 7:00 PM; Wednesday: 8:00 AM – 7:00 PM; Thursday: 8:00 AM – 7:00 PM; Friday: 8:00 AM – 7:00 PM; Saturday: 10:00 AM – 5:00 PM; Sunday: 10:00 AM – 5:00 PM,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Stranges Denture Group,"271 Broadway Avenue, Palmerston North Central, Palmerston North 4414, New Zealand",06 357 8012,+64 6 357 8012,,5,3,OPERATIONAL,https://maps.google.com/?cid=4946418483643693104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 4:00 PM; Tuesday: 9:00 AM – 4:00 PM; Wednesday: Closed; Thursday: Closed; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
