name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price
Waltdental Ltd,"2 Puriri Park Road, Maunu, Whangārei 0110, New Zealand",09 972 7058,+64 9 972 7058,,5,7,OPERATIONAL,https://maps.google.com/?cid=6248922643750127747&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 4:30 PM; Tuesday: 8:30 AM – 4:30 PM; Wednesday: 8:30 AM – 4:30 PM; Thursday: 8:30 AM – 4:30 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Whangārei,no_prices
The Whitening Co - Whangarei Teeth Whitening,"65 Hannah Street, Whangārei 0110, New Zealand",0800 294 4836,+64 800 294 4836,https://whiteningco.nz/pages/whangarei,5,20,OPERATIONAL,https://maps.google.com/?cid=9935526042626866383&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 3:30 – 8:00 PM; Tuesday: 3:30 – 6:00 PM; Wednesday: 3:30 – 8:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed,dental_clinic,Northland,Whangārei,no_prices
Northland Dental Laboratory,"21 Albert Street, Whangārei, Vinetown 0110, New Zealand",09 438 1205,+64 9 438 1205,https://yellow.co.nz/y/northland-dental-laboratory-albert,4.8,12,OPERATIONAL,https://maps.google.com/?cid=475698060566703257&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Northland,Whangārei,no_prices
Askew Dental Repairs,"1 Moody Avenue, Kensington, Whangārei 0112, New Zealand",09 437 7922,+64 9 437 7922,http://askewdental.co.nz/,4.6,9,OPERATIONAL,https://maps.google.com/?cid=12046152199801608333&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Whangārei,no_prices
Whangarei Hospital,"Private Bag 9742 Maunu Road, Horahora, Whangārei 0148, New Zealand",09 430 4100,+64 9 430 4100,http://www.northlanddhb.org.nz/,4.1,196,OPERATIONAL,https://maps.google.com/?cid=11921036725867346593&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,dental_clinic,Northland,Whangārei,no_prices
The Gentle Dental Company - Joe Hermon,"1/17 Rust Avenue, Whangārei 0110, New Zealand",09 438 7744,+64 9 438 7744,http://www.gentledental.net.nz/,4.9,12,OPERATIONAL,https://maps.google.com/?cid=1730319656185409544&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Whangārei,no_prices
Oral Health Clinic,"10 Alexander Street, Whangārei 0110, New Zealand",,,,3,2,OPERATIONAL,https://maps.google.com/?cid=1760626465461918657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Northland,Whangārei,no_prices
Collier & Jones Denture Clinic,"114 Bank Street, Whangārei 0110, New Zealand",09 438 8076,+64 9 438 8076,,4.8,8,OPERATIONAL,https://maps.google.com/?cid=7547551677756077618&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 3:00 PM; Tuesday: 9:00 AM – 3:00 PM; Wednesday: 9:00 AM – 3:00 PM; Thursday: 9:00 AM – 3:00 PM; Friday: 9:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Whangārei,no_prices
Your Smile Orthodontist,"136 Bank Street, Regent, Whangārei 0110, New Zealand",09 438 1668,+64 9 438 1668,http://www.yoursmileorthodontist.nz/,4.3,27,OPERATIONAL,https://maps.google.com/?cid=9010407822212651087&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Whangārei,no_prices
Julie the Dental Hygienist,"15 Porowini Avenue, Morningside, Whangārei 0110, New Zealand",,,https://juliedentalhygienist.co.nz/,,,OPERATIONAL,https://maps.google.com/?cid=8061439575981735882&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 4:00 PM; Thursday: Closed; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Whangārei,no_prices
Whangarei,"37 Thomas Street, Tikipunga, Whangārei 0112, New Zealand",,,,,,OPERATIONAL,https://maps.google.com/?cid=4924544104446222273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Northland,Whangārei,no_prices
The Cosmetic Clinic Whangarei,"49 Cameron Street, Whangārei, Northland 0110, New Zealand",09 601 3339,+64 9 601 3339,https://www.thecosmeticclinic.co.nz/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=website+link,5,138,OPERATIONAL,https://maps.google.com/?cid=3035480113537349125&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 7:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 10:00 AM – 4:00 PM; Sunday: Closed,dental_clinic,Northland,Whangārei,no_prices
Evolution Dental Ltd,"1A Carr Street, Te Kamo, Whangārei 0112, New Zealand",,,,5,1,OPERATIONAL,https://maps.google.com/?cid=5159725598578379590&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Whangārei,no_prices
Caleb Lawrence Orthodontics,"Ground Floor/4 Vinery Lane, Regent, Whangārei 0111, New Zealand",09 430 3331,+64 9 430 3331,http://www.clorthodontics.co.nz/,5,48,OPERATIONAL,https://maps.google.com/?cid=10024235347621417454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Whangārei,no_prices
White Cross - Whangarei,"32 Reyburn Street, Whangārei 0110, New Zealand",09 470 1083,+64 9 470 1083,,3.8,214,OPERATIONAL,https://maps.google.com/?cid=4701307011986629724&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,dental_clinic,Northland,Whangārei,no_prices
Dental Laser Centre,"131 Lower Dent Street, Whangārei 0110, New Zealand",,,,,,OPERATIONAL,https://maps.google.com/?cid=17359352184103800267&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Northland,Whangārei,no_prices
The Smile Clinic,"1381 State Highway 10, Kerikeri 0293, New Zealand",09 945 6295,+64 9 945 6295,https://www.thesmileclinic.co.nz/,5,19,OPERATIONAL,https://maps.google.com/?cid=13157990134434907181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 6:15 PM; Tuesday: 7:30 AM – 4:00 PM; Wednesday: 7:30 AM – 6:15 PM; Thursday: 7:30 AM – 6:15 PM; Friday: 7:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Kerikeri,no_prices
Kerikeri Dental Centre | Lumino The Dentists,"Horizon Building 1st Floor/99 Kerikeri Road, Kerikeri 0230, New Zealand",09 407 8338,+64 9 407 8338,https://lumino.co.nz/dentists/kerikeri-dental-centre/?utm_source=google_business_profile&utm_medium=organic,4.7,72,OPERATIONAL,https://maps.google.com/?cid=15863227826670207090&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Kerikeri,no_prices
Oral Health Clinic,"123 Hone Heke Road, Kerikeri 0230, New Zealand",0800 698 3384,+64 800 698 3384,https://www.northlanddhb.org.nz/our-services/a-z/oral-health-service/,5,2,OPERATIONAL,https://maps.google.com/?cid=11273301347931265404&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: Open 24 hours; Wednesday: Closed; Thursday: Closed; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Kerikeri,no_prices
Mark Jones Dental Surgery,"1/19-23 Hobson Avenue, Kerikeri 0230, New Zealand",09 407 7630,+64 9 407 7630,http://www.markjonesdentalsurgery.co.nz/,4.8,12,OPERATIONAL,https://maps.google.com/?cid=8791910393640681893&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Kerikeri,no_prices
Mark Fraser Dental,"5 Maraenui Drive, Kerikeri 0293, New Zealand",09 407 4545,+64 9 407 4545,https://markfraserdental.co.nz/,4.8,31,OPERATIONAL,https://maps.google.com/?cid=17786698805296604621&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Kerikeri,no_prices
Paihia Dental Practice | Lumino The Dentists,"1A Joyces Road, Paihia 0200, New Zealand",09 402 7714,+64 9 402 7714,https://lumino.co.nz/dentists/paihia-dental-practice/?utm_source=google_business_profile&utm_medium=organic,4.9,15,OPERATIONAL,https://maps.google.com/?cid=6670777269818850232&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Paihia,no_prices
Kaipara Dental,"30 Hokianga Road, Dargaville 0310, New Zealand",09 439 4911,+64 9 439 4911,https://kaiparadental.com/,4.5,13,OPERATIONAL,https://maps.google.com/?cid=9032786110682704738&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 4:00 PM; Tuesday: 9:00 AM – 4:00 PM; Wednesday: 9:00 AM – 4:00 PM; Thursday: 9:00 AM – 4:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Dargaville,no_prices
Dargaville Hospital,"77 Awakino Road, Dargaville 0310, New Zealand",09 439 8079,+64 9 439 8079,http://www.northlanddhb.org.nz/,3.9,102,OPERATIONAL,https://maps.google.com/?cid=15527058285679113898&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 5:30 PM; Tuesday: 7:30 AM – 5:30 PM; Wednesday: 7:30 AM – 5:30 PM; Thursday: 7:30 AM – 5:30 PM; Friday: 7:30 AM – 5:30 PM; Saturday: 9:00 AM – 12:00 PM; Sunday: Closed,dental_clinic,Northland,Dargaville,no_prices
Dargaville Orthodontic Clinic,"30 Hokianga Road, Dargaville 0310, New Zealand",09 439 8158,+64 9 439 8158,,,,OPERATIONAL,https://maps.google.com/?cid=16234345587136324073&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Northland,Dargaville,no_prices
Oral Health Clinic,"Charlotte Street, Dargaville 0310, New Zealand",,,,,,OPERATIONAL,https://maps.google.com/?cid=794605987598230225&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Northland,Dargaville,no_prices
The Fono Kaikohe Family Care Centre,"151 Broadway, Kaikohe 0405, New Zealand",09 405 2647,+64 9 405 2647,http://www.thefono.org/,,,OPERATIONAL,https://maps.google.com/?cid=18063191228907256497&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Kaikohe,no_prices
Whanau Ora Community Clinic - Kaikohe,"158 Broadway, Kaikohe 0405, New Zealand",0800 367 942,+64 800 367 942,http://www.whanauoracommunity.com/,5,2,OPERATIONAL,https://maps.google.com/?cid=3422729438010472404&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Northland,Kaikohe,no_prices
Unichem Orrs Pharmacy Kaikohe,"34 Broadway, Kaikohe 0405, New Zealand",09 401 0055,+64 9 401 0055,http://www.kaikohepharmacy.co.nz/,4.5,47,OPERATIONAL,https://maps.google.com/?cid=1976910234143223550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:30 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: 8:30 AM – 5:30 PM; Thursday: 8:30 AM – 5:30 PM; Friday: 8:30 AM – 5:30 PM; Saturday: 9:30 AM – 12:30 PM; Sunday: Closed,dental_clinic,Northland,Kaikohe,no_prices
New World Kaikohe,"8 Marino Place, Kaikohe 0405, New Zealand",09 401 5088,+64 9 401 5088,http://www.newworld.co.nz/,4.2,566,OPERATIONAL,https://maps.google.com/?cid=10570302278905938904&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 9:00 PM; Tuesday: 7:00 AM – 9:00 PM; Wednesday: 7:00 AM – 9:00 PM; Thursday: 7:00 AM – 9:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 7:00 AM – 9:00 PM; Sunday: 7:00 AM – 9:00 PM,dental_clinic,Northland,Kaikohe,no_prices
