name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price
Lumino Woodward Dental,"Solnet House Ground Floor of/70 The Terrace, Wellington Central, Wellington 6011, New Zealand",04 472 3102,+64 4 472 3102,https://lumino.co.nz/dentists/lumino-woodward-dental/?utm_source=google_business_profile&utm_medium=organic,4.8,45,OPERATIONAL,https://maps.google.com/?cid=8497387014644743482&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:15 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Gentle Dental,"81 Ghuznee Street, Wellington Central, Wellington 6011, New Zealand",04 384 6046,+64 4 384 6046,https://www.gentledental.co.nz/contact-us#ghuzneestreet,4.2,152,OPERATIONAL,https://maps.google.com/?cid=13865599591341624152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 7:00 AM – 6:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: 8:30 AM – 4:00 PM; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Smile Studio Ltd t/a Smile Design Dental Group,"Radio New Zealand House, 155 The Terrace, Wellington Central, Wellington 6011, New Zealand",04 472 7826,+64 4 472 7826,http://www.smiledesigndentalgroup.co.nz/,5,52,OPERATIONAL,https://maps.google.com/?cid=17595204772144970494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Discover Dental Wellington,"Wakefield, House Level 1/90 The Terrace, Wellington Central, Wellington 6011, New Zealand",04 472 3510,+64 4 472 3510,https://www.discoverdental.co.nz/,5,92,OPERATIONAL,https://maps.google.com/?cid=4626141049376207042&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Burton & Brown Wellington | Lumino The Dentists,"Harbour City Tower Suite 601, Lvl 6/40 Panama Street, Wellington Central, Wellington 6011, New Zealand",04 472 1394,+64 4 472 1394,https://lumino.co.nz/dentists/burton-brown-wellington-cbd/?utm_source=google%20my%20business&utm_medium=organic,4.3,43,OPERATIONAL,https://maps.google.com/?cid=7059503621301166794&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Wellington Dental Hygienists,"126 Willis Street, Te Aro, Wellington 6011, New Zealand",04 499 1091,+64 4 499 1091,http://www.dentalhygienist.co.nz/,5,3,OPERATIONAL,https://maps.google.com/?cid=1410130814946317386&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Courtenay Place Dental | Lumino The Dentists,"Cnr Courtenay Place & 36 Allen Street Level 2, Wellington Central, 36 Allen Street, Te Aro, Wellington 6011, New Zealand",04 385 1532,+64 4 385 1532,https://lumino.co.nz/dentists/courtenay-place-dental-wellington-cbd/?utm_source=google_business_profile&utm_medium=organic,4.6,63,OPERATIONAL,https://maps.google.com/?cid=3541398735526389056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Lumino The Dentists,"level 6/40 Panama Street, Wellington Central, Wellington 6011, New Zealand",04 472 1394,+64 4 472 1394,https://lumino.co.nz/find-a-practice/north-island/wellington/,5,1,OPERATIONAL,https://maps.google.com/?cid=17718642269536131506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Lovelysmiles Professional Teeth Whitening,"61a Featherston Street, Pipitea, Wellington 6011, New Zealand",0508 568 359,+64 508 568 359,http://www.lovelysmiles.co/,4.7,40,OPERATIONAL,https://maps.google.com/?cid=3811233694014507692&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 11:00 AM – 5:00 PM; Tuesday: 10:00 AM – 5:00 PM; Wednesday: 10:00 AM – 5:00 PM; Thursday: 10:00 AM – 5:00 PM; Friday: 10:00 AM – 5:00 PM; Saturday: 11:00 AM – 3:00 PM; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Simply Dental,"342 Lambton Quay, Wellington Central, Wellington 6011, New Zealand",04 473 9283,+64 4 473 9283,http://www.simplydental.co.nz/,3.9,25,OPERATIONAL,https://maps.google.com/?cid=13458895533798546005&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Thorndon Dental Surgery,"246 Tinakori Road, Thorndon, Wellington 6011, New Zealand",04 472 8353,+64 4 472 8353,https://www.thorndondental.co.nz/,4.6,31,OPERATIONAL,https://maps.google.com/?cid=17235407098821406254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Newtown Dental,"100 Riddiford Street, Newtown, Wellington 6021, New Zealand",04 389 3808,+64 4 389 3808,https://newtowndental.co.nz/?utm_source=gmb&utm_medium=organic&utm_campaign=Google+My+Business,4.7,445,OPERATIONAL,https://maps.google.com/?cid=8261150349137837189&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 8:30 PM; Tuesday: 8:00 AM – 8:30 PM; Wednesday: 8:00 AM – 8:30 PM; Thursday: 8:00 AM – 8:30 PM; Friday: 8:00 AM – 8:30 PM; Saturday: 8:00 AM – 8:30 PM; Sunday: 8:00 AM – 8:30 PM,dental_clinic,Wellington,Wellington CBD,no_prices
Edward Leung Dental Surgery,"Level 3/128 Featherston Street, Wellington Central, Wellington 6011, New Zealand",04 472 2626,+64 4 472 2626,,3,19,OPERATIONAL,https://maps.google.com/?cid=4533817270860688000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Capital Dental Thorndon,"1 Murphy Street, Thorndon, Wellington 6011, New Zealand",04 499 8608,+64 4 499 8608,http://www.capitaldental.co.nz/,4.7,74,OPERATIONAL,https://maps.google.com/?cid=14686246615444596855&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Lumino Symes De Silva,"Symes De Silva House, Level 1/97-99 Courtenay Place, Te Aro, Wellington 6011, New Zealand",04 801 5551,+64 4 801 5551,https://lumino.co.nz/dentists/lumino-symes-de-silva/?utm_source=google_business_profile&utm_medium=organic,3.8,81,OPERATIONAL,https://maps.google.com/?cid=4830372453883160302&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:45 AM – 4:30 PM; Tuesday: 7:45 AM – 4:30 PM; Wednesday: 7:45 AM – 4:30 PM; Thursday: 7:45 AM – 4:30 PM; Friday: 7:45 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Ben Catherwood Dental,"Wakefield House Level 1/90 The Terrace, Wellington Central, Wellington 6011, New Zealand",04 472 3510,+64 4 472 3510,http://www.discoverdental.co.nz/,5,4,OPERATIONAL,https://maps.google.com/?cid=13090425365098297112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Wellington Oral Surgery,"The Dominion Building Level 3/78 Victoria Street, Wellington Central, Wellington 6011, New Zealand",04 499 0433,+64 4 499 0433,https://www.wellingtonoralsurgery.co.nz/?utm_source=google_business_profile&utm_medium=organic,4.8,69,OPERATIONAL,https://maps.google.com/?cid=2206007642896487851&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Dr Dikesh Parmar - Endodontist,"GD, 164 The Terrace, Wellington Central, Wellington 6011, New Zealand",04 499 9360,+64 4 499 9360,https://www.dentistwellington.co.nz/clinic/capital-dental-endodontics,5,58,OPERATIONAL,https://maps.google.com/?cid=5063841277941240387&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Capital Dental Newtown,"172 Riddiford Street, Newtown, Wellington 6021, New Zealand",04 389 8880,+64 4 389 8880,https://www.dentistwellington.co.nz/,4.8,137,OPERATIONAL,https://maps.google.com/?cid=15514031274547744592&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Johnsonville Dental Centre,"Level 2/128 Johnsonville Road, Johnsonville, Wellington 6037, New Zealand",04 939 8649,+64 4 939 8649,https://jdc-wellington.com/,4.9,893,OPERATIONAL,https://maps.google.com/?cid=8314380687601107071&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Dr Yeephang Wong,"Smile Studio Ltd t/a Smile Design Dental Group 155 The Terrace, Wellington Central, Wellington 6011, New Zealand",04 472 5377,+64 4 472 5377,https://www.smiledesigndentalgroup.co.nz/,5,11,OPERATIONAL,https://maps.google.com/?cid=3463588696504961804&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: Closed; Friday: 8:30 AM – 2:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Wellington Periodontics and Dental Implants,"16/142 Lambton Quay, CBD, Wellington 6011, New Zealand",04 499 2499,+64 4 499 2499,http://wellingtonperiodontics.co.nz/,4.6,9,OPERATIONAL,https://maps.google.com/?cid=11771058058418649263&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 7:30 PM; Thursday: 8:30 AM – 7:30 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Gavin Cho Invisalign @ The Wellington Dental Practice,"16 The Terrace, Te Aro, Wellington 6011, New Zealand",04 472 5516,+64 4 472 5516,http://www.wellingtondental.co.nz/,5,30,OPERATIONAL,https://maps.google.com/?cid=14705765215192629749&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Middlemiss Dental,"50 The Terrace, Wellington Central, Wellington 6011, New Zealand",04 472 5022,+64 4 472 5022,http://www.middlemissdental.com/,5,5,OPERATIONAL,https://maps.google.com/?cid=8743881237535771140&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 9:00 AM – 4:30 AM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Capital Dentures - Wellington Dental Technician,"29 Brandon Street, Wellington Central, Wellington 6011, New Zealand",04 472 6849,+64 4 472 6849,http://capitaldentures.co.nz/,4.7,3,OPERATIONAL,https://maps.google.com/?cid=2758724751632972596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 4:30 PM; Tuesday: 9:00 AM – 4:30 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
GREAT TEETH DENTAL,"Level 10, Prime Property Tower, 86-90 Lambton Quay, Wellington Central, Wellington 6011, New Zealand",04 473 7573,+64 4 473 7573,http://greatteeth.co.nz/,4.6,21,OPERATIONAL,https://maps.google.com/?cid=10038123510789502008&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Wellington,Wellington CBD,no_prices
The Steps Dental Care,"Gilmer Terrace, Wellington Central, Wellington 6011, New Zealand",04 916 1486,+64 4 916 1486,https://stepsdental.co.nz/steps_dental_contact_us.php,5,8,OPERATIONAL,https://maps.google.com/?cid=2622277029560326118&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Wellington,Wellington CBD,no_prices
Capital Periodontics and Dental Implants Ltd,"8/94 Dixon Street, Te Aro, Wellington 6011, New Zealand",04 384 7606,+64 4 384 7606,https://capitalperio.co.nz/,4.3,4,OPERATIONAL,https://maps.google.com/?cid=13392535432009031657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Mr Raymond Joe-Dental Reflection,"Radio NZ House Ground Floor/155 The Terrace, Wellington Central, Wellington 6011, New Zealand",04 472 5377,+64 4 472 5377,,,,OPERATIONAL,https://maps.google.com/?cid=12488303631377094617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 11:00 PM; Saturday: 8:00 AM – 11:00 PM; Sunday: 8:00 AM – 11:00 PM,dental_clinic,Wellington,Wellington CBD,no_prices
Johnsonville Family Dentist,"Level 1, Suite 6/120 Johnsonville Road, Johnsonville, Wellington 6037, New Zealand",04 213 5355,+64 4 213 5355,https://johnsonvillefamilydentist.co.nz/,4.7,187,OPERATIONAL,https://maps.google.com/?cid=438445119656029173&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: 8:30 AM – 5:00 PM; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
Wellington Dental Implants,"Dominion Building Level 3/78 Victoria Street, Wellington Central, Wellington 6011, New Zealand",03 539 4255,+64 3 539 4255,http://wellingtondentalimplants.co.nz/,,,OPERATIONAL,https://maps.google.com/?cid=15535305823413621285&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Wellington,Wellington CBD,no_prices
