name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price,date_scraped
Changing Faces,"1 Hill Street, Hamilton Lake, Hamilton 3204, New Zealand",07 839 4080,+64 7 839 4080,http://www.changingfaces.co.nz/,4.1,86,OPERATIONAL,https://maps.google.com/?cid=2879575518667931913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Hamilton Dental Centre,"3/111 Thomas Road, Rototuna, Hamilton 3210, New Zealand",07 854 8905,+64 7 854 8905,https://www.thehamiltondentist.co.nz/,4.9,249,OPERATIONAL,https://maps.google.com/?cid=8957110264370332006&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
City Smile Dental - Victoria St Dentist Hamilton,"King St Building Level One/462 Victoria Street, Hamilton Central, Hamilton 3204, New Zealand",0800 248 976,+64 800 248 976,http://www.citysmiledental.co.nz/,4.2,67,OPERATIONAL,https://maps.google.com/?cid=8552342591533352106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 7:00 PM; Tuesday: 7:00 AM – 7:00 PM; Wednesday: 7:00 AM – 7:00 PM; Thursday: 7:00 AM – 7:00 PM; Friday: 7:00 AM – 7:00 PM; Saturday: 7:00 AM – 3:00 PM; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Hamilton Family Dental,"1359 Victoria Street, Beerescourt, Hamilton 3200, New Zealand",07 214 5987,+64 7 214 5987,http://www.hamiltonfamilydental.co.nz/,4.3,95,OPERATIONAL,https://maps.google.com/?cid=11473286690390174325&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
River Road Dental Centre,"608 River Road, Fairfield, Hamilton 3214, New Zealand",07 853 3166,+64 7 853 3166,http://www.riverroaddental.co.nz/,4.9,273,OPERATIONAL,https://maps.google.com/?cid=10230734451937123999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:15 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:15 PM; Thursday: 8:30 AM – 5:15 PM; Friday: 8:00 AM – 5:15 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Dental Excellence,"1100 Victoria Street, Whitiora, Hamilton 3200, New Zealand",07 839 5831,+64 7 839 5831,http://www.dentalexcellence.co.nz/,5,4,OPERATIONAL,https://maps.google.com/?cid=4778468997913483033&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Mackie Dental Specialists,"157 Anglesea Street, Hamilton Central, Hamilton 3204, New Zealand",07 839 2824,+64 7 839 2824,http://www.mackiedental.co.nz/,4,4,OPERATIONAL,https://maps.google.com/?cid=13882582981396180530&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:45 AM – 5:00 PM; Tuesday: 8:45 AM – 5:00 PM; Wednesday: 8:45 AM – 5:00 PM; Thursday: 8:45 AM – 5:00 PM; Friday: 8:45 AM – 4:00 AM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
South City Dental,"91 Kahikatea Drive, Melville, Hamilton 3206, New Zealand",07 839 4041,+64 7 839 4041,http://www.southcitydental.co.nz/,4.8,60,OPERATIONAL,https://maps.google.com/?cid=16894145300696666181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 7:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 7:00 PM; Thursday: 8:00 AM – 7:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Hillcrest Dental Centre,"153 Cambridge Road, Hillcrest, Hamilton 3216, New Zealand",07 856 7462,+64 7 856 7462,http://www.hillcrestdental.co.nz/,4.7,23,OPERATIONAL,https://maps.google.com/?cid=4882677618354366351&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
NorthCare Dental Centre,"110A Vickery Street, Te Rapa, Hamilton 3200, New Zealand",07 850 5100,+64 7 850 5100,http://www.ncdc.co.nz/,5,23,OPERATIONAL,https://maps.google.com/?cid=10975078911317899731&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 9:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Medford House Dental Hamilton | Lumino The Dentists,"174 Collingwood Street, Hamilton Lake, Hamilton 3214, New Zealand",07 839 4030,+64 7 839 4030,https://lumino.co.nz/dentists/medford-house-dental-hamilton/?utm_source=google_business_profile&utm_medium=organic,4.7,30,OPERATIONAL,https://maps.google.com/?cid=16462648407003190838&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Relax Dental,"32 Te Aroha Street, Hamilton East, Hamilton 3216, New Zealand",07 855 8199,+64 7 855 8199,http://relaxdental.co.nz/,4.6,49,OPERATIONAL,https://maps.google.com/?cid=15041295289052454755&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 3:30 PM; Tuesday: 7:30 AM – 3:30 PM; Wednesday: 7:30 AM – 3:30 PM; Thursday: 7:30 AM – 3:30 PM; Friday: 7:30 AM – 3:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Clinico Denture & Hearing - Hamilton,"33 Tawa Street, Melville, Hamilton 3206, New Zealand",0800 112 324,+64 800 112 324,http://www.clinico.co.nz/,4.9,126,OPERATIONAL,https://maps.google.com/?cid=2277298433137772052&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Nawton Dental and Denture Centre,"61 Hyde Avenue, Nawton, Hamilton 3200, New Zealand",07 846 5678,+64 7 846 5678,https://www.nawtondentalcentre.co.nz/,4.8,222,OPERATIONAL,https://maps.google.com/?cid=14119977125647108681&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 4:30 PM; Tuesday: 7:30 AM – 7:00 PM; Wednesday: 7:30 AM – 7:00 PM; Thursday: 7:30 AM – 7:00 PM; Friday: 7:30 AM – 7:00 PM; Saturday: 8:30 AM – 4:30 PM; Sunday: 8:30 AM – 4:30 PM,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Brite White Dental Centre,"Corner Rostrevor and Tristram Streets, 130 Rostrevor Street, Hamilton Central, Hamilton 3204, New Zealand",07 958 1435,+64 7 958 1435,https://www.britewhitedental.nz/,4.4,8,OPERATIONAL,https://maps.google.com/?cid=17847395065864736382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 5:30 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Alpha Dental Ltd,"Level 1/5 Somerset Street, Frankton, Hamilton 3204, New Zealand",09 360 0680,+64 9 360 0680,http://www.alphadental.co.nz/,5,1,OPERATIONAL,https://maps.google.com/?cid=7167521205437507297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 10:00 AM – 3:00 PM; Tuesday: 10:00 AM – 3:00 PM; Wednesday: 10:00 AM – 3:00 PM; Thursday: 10:00 AM – 3:00 PM; Friday: 10:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Anglesea OMS,"62 Tristram Street, Hamilton Central, Hamilton 3204, New Zealand",07 858 0762,+64 7 858 0762,http://www.angleseaoms.co.nz/,5,49,OPERATIONAL,https://maps.google.com/?cid=3202216997636241557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
The Tooth Group,"127 Peachgrove Road, Hamilton East, Hamilton 3216, New Zealand",07 855 7764,+64 7 855 7764,http://www.thetoothgroup.co.nz/,4.4,67,OPERATIONAL,https://maps.google.com/?cid=17170770195281862467&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:30 PM; Tuesday: 8:30 AM – 7:00 PM; Wednesday: 8:30 AM – 5:30 PM; Thursday: 8:30 AM – 7:00 PM; Friday: 8:30 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Dinsdale Dental and Denture Centre,"35/45 Whatawhata Road, Dinsdale, Hamilton 3204, New Zealand",07 846 6086,+64 7 846 6086,https://m.facebook.com/Dinsdale-Dental-and-Denture-Centre-112628811079332/?tsid=0.07797161706472067&source=result,4.4,30,OPERATIONAL,https://maps.google.com/?cid=3858328378774356025&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 8:30 AM – 4:30 PM; Wednesday: 8:30 AM – 4:30 PM; Thursday: 8:30 AM – 4:30 PM; Friday: 8:30 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Hamilton Orthodontics,"17 Pembroke Street, Hamilton Lake, Hamilton 3204, New Zealand",07 839 5870,+64 7 839 5870,https://hamiltonorthodontics.co.nz/,4.6,18,OPERATIONAL,https://maps.google.com/?cid=13816493374693378937&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Avalon Dental,"6 Avalon Drive, Nawton, Hamilton 3200, New Zealand",07 847 5767,+64 7 847 5767,http://www.avalondental.co.nz/,4.3,40,OPERATIONAL,https://maps.google.com/?cid=5933462966066992146&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Tulip Dental,"152 Horsham Downs Road, Rototuna North, Hamilton 3210, New Zealand",07 949 6947,+64 7 949 6947,http://www.tulipdental.co.nz/,4.9,245,OPERATIONAL,https://maps.google.com/?cid=5478925668135053645&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Dinsdale Dental Hamilton | Lumino The Dentists,"44 Whatawhata Road, Dinsdale, Hamilton 3204, New Zealand",07 847 3221,+64 7 847 3221,https://lumino.co.nz/dentists/dinsdale-dental-hamilton/?utm_source=google_business_profile&utm_medium=organic,4.7,22,OPERATIONAL,https://maps.google.com/?cid=5296562080400732138&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Focus 32 Dental,"41 Hukanui Road, Fairfield, Hamilton 3214, New Zealand",07 853 0620,+64 7 853 0620,http://www.focus32.co.nz/,5,41,OPERATIONAL,https://maps.google.com/?cid=13484291435747557734&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 7:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 1:00 PM; Sunday: Closed,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Anglesea A & E,"Gate 1 Cnr Thackeray, Anglesea Street, Hamilton Central, Hamilton 3420, New Zealand",07 858 0800,+64 7 858 0800,http://www.anglesea.co.nz/,2.5,297,OPERATIONAL,https://maps.google.com/?cid=12593007947810103346&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Peachgrove Community Dental Clinic,"80a Peachgrove Road, Hamilton East, Hamilton 3216, New Zealand",0800 825 583,+64 800 825 583,,5,7,OPERATIONAL,https://maps.google.com/?cid=14017058597684403867&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Waikato,Hamilton Central,no_prices,2026-03-18
Frankton Community Dental,"194 Massey Street, Frankton, Hamilton 3204, New Zealand",07 859 9160,+64 7 859 9160,http://www.waikatodhb.health.nz/oralhealth,4.9,7,OPERATIONAL,https://maps.google.com/?cid=15028965983943720086&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 4:00 PM; Tuesday: 8:30 AM – 4:00 PM; Wednesday: 8:30 AM – 4:00 PM; Thursday: 8:30 AM – 4:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Frankton Hamilton,no_prices,2026-03-18
Bella Dental,"310 Cambridge Road, Hillcrest, Hamilton 3216, New Zealand",07 858 4131,+64 7 858 4131,http://www.belladental.nz/,3.7,6,OPERATIONAL,https://maps.google.com/?cid=18099012472367167687&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hillcrest Hamilton,no_prices,2026-03-18
Hillcrest Normal School Dental Clinic,"Cambridge Road, Hillcrest, Hamilton 3216, New Zealand",07 856 5798,+64 7 856 5798,,,,OPERATIONAL,https://maps.google.com/?cid=11664155642141687682&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Waikato,Hillcrest Hamilton,no_prices,2026-03-18
New Smile,"15 Galloway Street, Hamilton East, Hamilton 3216, New Zealand",07 834 1128,+64 7 834 1128,http://www.newsmiledental.co.nz/,4.7,28,OPERATIONAL,https://maps.google.com/?cid=2952869539094659073&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 10:00 AM – 7:00 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: Closed; Thursday: 8:30 AM – 5:30 PM; Friday: 9:00 AM – 4:30 PM; Saturday: 9:00 AM – 4:00 PM; Sunday: Closed,dental_clinic,Waikato,Hillcrest Hamilton,no_prices,2026-03-18
Fairfield Community Dental clinic,"33 Kensington Place, Fairfield, Hamilton 3214, New Zealand",0800 825 583,+64 800 825 583,,4.4,17,OPERATIONAL,https://maps.google.com/?cid=11239876702077781321&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 4:30 PM; Tuesday: 8:30 AM – 4:30 PM; Wednesday: 8:30 AM – 4:30 PM; Thursday: 8:30 AM – 4:30 PM; Friday: 8:30 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Waikato,Hillcrest Hamilton,no_prices,2026-03-18
Silverdale Normal School Dental Clinic,"Silverdale Road, Hillcrest, Hamilton 3216, New Zealand",07 856 6055,+64 7 856 6055,,,,OPERATIONAL,https://maps.google.com/?cid=15194607650884186958&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Waikato,Hillcrest Hamilton,no_prices,2026-03-18
